uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
TO,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
TO,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
TO,SEPTICEMIA,HOSPITAL,"90 - 99",F,13
TO,SEPTICEMIA,HOSPITAL,"90 - 99",M,32
TO,SEPTICEMIA,IGNORADO,"90 - 99",F,2
TO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AC,OUTRAS,DOMICILIO,"> 100",F,10
AC,OUTRAS,DOMICILIO,"> 100",M,3
AC,OUTRAS,HOSPITAL,"> 100",F,4
AC,OUTRAS,HOSPITAL,"> 100",M,11
AC,OUTRAS,OUTRO,"> 100",F,1
AC,OUTRAS,OUTRO,"> 100",M,1
AC,OUTRAS,VIA_PUBLICA,"> 100",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AC,PNEUMONIA,DOMICILIO,"> 100",F,1
AC,PNEUMONIA,DOMICILIO,"> 100",M,1
AC,PNEUMONIA,HOSPITAL,"> 100",F,4
AC,PNEUMONIA,HOSPITAL,"> 100",M,6
AC,SEPTICEMIA,HOSPITAL,"> 100",F,2
AC,SEPTICEMIA,HOSPITAL,"> 100",M,1
AL,OUTRAS,DOMICILIO,"> 100",F,77
AL,OUTRAS,DOMICILIO,"> 100",M,52
AL,OUTRAS,HOSPITAL,"> 100",F,17
AL,OUTRAS,HOSPITAL,"> 100",M,16
AL,OUTRAS,IGNORADO,"> 100",M,1
AL,OUTRAS,OUTRO,"> 100",F,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
AL,INDETERMINADA,DOMICILIO,"> 100",F,1
AL,INDETERMINADA,HOSPITAL,"> 100",F,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,5
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AL,PNEUMONIA,DOMICILIO,"> 100",F,14
AL,PNEUMONIA,DOMICILIO,"> 100",M,3
AL,PNEUMONIA,HOSPITAL,"> 100",F,28
AL,PNEUMONIA,HOSPITAL,"> 100",M,22
AL,SEPTICEMIA,DOMICILIO,"> 100",F,8
AL,SEPTICEMIA,DOMICILIO,"> 100",M,4
AL,SEPTICEMIA,HOSPITAL,"> 100",F,11
AL,SEPTICEMIA,HOSPITAL,"> 100",M,4
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AM,OUTRAS,DOMICILIO,"> 100",F,51
AM,OUTRAS,DOMICILIO,"> 100",M,34
AM,OUTRAS,HOSPITAL,"> 100",F,16
AM,OUTRAS,HOSPITAL,"> 100",M,12
AM,OUTRAS,IGNORADO,"> 100",F,1
AM,OUTRAS,OUTRO,"> 100",M,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AM,INDETERMINADA,DOMICILIO,"> 100",F,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,4
AM,PNEUMONIA,DOMICILIO,"> 100",F,2
AM,PNEUMONIA,DOMICILIO,"> 100",M,2
AM,PNEUMONIA,HOSPITAL,"> 100",F,20
AM,PNEUMONIA,HOSPITAL,"> 100",M,12
AM,SEPTICEMIA,HOSPITAL,"> 100",F,7
AM,SEPTICEMIA,HOSPITAL,"> 100",M,7
AM,SEPTICEMIA,OUTRO,"> 100",M,1
AP,OUTRAS,DOMICILIO,"> 100",F,9
AP,OUTRAS,DOMICILIO,"> 100",M,2
AP,OUTRAS,HOSPITAL,"> 100",F,3
AP,OUTRAS,HOSPITAL,"> 100",M,3
AP,OUTRAS,OUTRO,"> 100",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
AP,PNEUMONIA,HOSPITAL,"> 100",F,9
AP,PNEUMONIA,HOSPITAL,"> 100",M,2
AP,PNEUMONIA,IGNORADO,"> 100",M,1
AP,SEPTICEMIA,HOSPITAL,"> 100",F,2
AP,SEPTICEMIA,HOSPITAL,"> 100",M,1
BA,OUTRAS,DOMICILIO,"> 100",F,585
BA,OUTRAS,DOMICILIO,"> 100",M,302
BA,OUTRAS,HOSPITAL,"> 100",F,237
BA,OUTRAS,HOSPITAL,"> 100",M,119
BA,OUTRAS,IGNORADO,"> 100",F,3
BA,OUTRAS,IGNORADO,"> 100",I,3
BA,OUTRAS,IGNORADO,"> 100",M,2
BA,OUTRAS,OUTRO,"> 100",F,12
BA,OUTRAS,OUTRO,"> 100",M,11
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,27
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,6
BA,OUTRAS,VIA_PUBLICA,"> 100",M,1
BA,INDETERMINADA,DOMICILIO,"> 100",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,60
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,27
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,79
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,35
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,PNEUMONIA,DOMICILIO,"> 100",F,43
BA,PNEUMONIA,DOMICILIO,"> 100",M,25
BA,PNEUMONIA,HOSPITAL,"> 100",F,128
BA,PNEUMONIA,HOSPITAL,"> 100",I,1
BA,PNEUMONIA,HOSPITAL,"> 100",M,83
BA,PNEUMONIA,OUTRO,"> 100",F,1
BA,PNEUMONIA,OUTRO,"> 100",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,14
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
BA,PNEUMONIA,VIA_PUBLICA,"> 100",F,1
BA,SEPTICEMIA,DOMICILIO,"> 100",F,26
BA,SEPTICEMIA,DOMICILIO,"> 100",M,9
BA,SEPTICEMIA,HOSPITAL,"> 100",F,93
BA,SEPTICEMIA,HOSPITAL,"> 100",M,38
BA,SEPTICEMIA,IGNORADO,"> 100",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,9
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,6
BA,SEPTICEMIA,VIA_PUBLICA,"> 100",M,1
BA,SRAG,DOMICILIO,"> 100",F,2
BA,SRAG,HOSPITAL,"> 100",F,1
BA,SRAG,HOSPITAL,"> 100",M,1
CE,OUTRAS,DOMICILIO,"> 100",F,192
CE,OUTRAS,DOMICILIO,"> 100",M,114
CE,OUTRAS,HOSPITAL,"> 100",F,96
CE,OUTRAS,HOSPITAL,"> 100",M,66
CE,OUTRAS,IGNORADO,"> 100",F,4
CE,OUTRAS,IGNORADO,"> 100",M,4
CE,OUTRAS,OUTRO,"> 100",F,21
CE,OUTRAS,OUTRO,"> 100",I,2
CE,OUTRAS,OUTRO,"> 100",M,17
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,5
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,4
CE,OUTRAS,POSTO_SAUDE,"> 100",F,1
CE,OUTRAS,POSTO_SAUDE,"> 100",M,1
CE,OUTRAS,SAMU,"> 100",F,1
CE,OUTRAS,VIA_PUBLICA,"> 100",F,2
CE,INDETERMINADA,DOMICILIO,"> 100",F,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,38
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,16
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,16
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,7
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
CE,PNEUMONIA,DOMICILIO,"> 100",F,65
CE,PNEUMONIA,DOMICILIO,"> 100",M,30
CE,PNEUMONIA,HOSPITAL,"> 100",F,101
CE,PNEUMONIA,HOSPITAL,"> 100",M,57
CE,PNEUMONIA,IGNORADO,"> 100",F,3
CE,PNEUMONIA,IGNORADO,"> 100",M,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,14
CE,SEPTICEMIA,DOMICILIO,"> 100",F,9
CE,SEPTICEMIA,DOMICILIO,"> 100",M,3
CE,SEPTICEMIA,HOSPITAL,"> 100",F,26
CE,SEPTICEMIA,HOSPITAL,"> 100",M,15
CE,SEPTICEMIA,IGNORADO,"> 100",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
CE,SEPTICEMIA,VIA_PUBLICA,"> 100",M,1
DF,OUTRAS,DOMICILIO,"> 100",F,25
DF,OUTRAS,DOMICILIO,"> 100",M,12
DF,OUTRAS,HOSPITAL,"> 100",F,33
DF,OUTRAS,HOSPITAL,"> 100",M,9
DF,OUTRAS,OUTRO,"> 100",M,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,5
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,PNEUMONIA,DOMICILIO,"> 100",F,7
DF,PNEUMONIA,DOMICILIO,"> 100",M,1
DF,PNEUMONIA,HOSPITAL,"> 100",F,41
DF,PNEUMONIA,HOSPITAL,"> 100",M,23
DF,PNEUMONIA,OUTRO,"> 100",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
DF,SEPTICEMIA,HOSPITAL,"> 100",F,11
DF,SEPTICEMIA,HOSPITAL,"> 100",M,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,OUTRAS,DOMICILIO,"> 100",F,49
ES,OUTRAS,DOMICILIO,"> 100",M,23
ES,OUTRAS,HOSPITAL,"> 100",F,55
ES,OUTRAS,HOSPITAL,"> 100",M,33
ES,OUTRAS,OUTRO,"> 100",F,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,OUTRAS,VIA_PUBLICA,"> 100",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,9
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,PNEUMONIA,DOMICILIO,"> 100",F,20
ES,PNEUMONIA,DOMICILIO,"> 100",M,6
ES,PNEUMONIA,HOSPITAL,"> 100",F,87
ES,PNEUMONIA,HOSPITAL,"> 100",M,34
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,SEPTICEMIA,DOMICILIO,"> 100",F,3
ES,SEPTICEMIA,HOSPITAL,"> 100",F,34
ES,SEPTICEMIA,HOSPITAL,"> 100",M,15
ES,SEPTICEMIA,OUTRO,"> 100",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,OUTRAS,DOMICILIO,"> 100",F,46
GO,OUTRAS,DOMICILIO,"> 100",M,30
GO,OUTRAS,HOSPITAL,"> 100",F,54
GO,OUTRAS,HOSPITAL,"> 100",M,36
GO,OUTRAS,IGNORADO,"> 100",F,2
GO,OUTRAS,IGNORADO,"> 100",M,2
GO,OUTRAS,OUTRO,"> 100",F,12
GO,OUTRAS,OUTRO,"> 100",M,11
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,7
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,6
GO,OUTRAS,VIA_PUBLICA,"> 100",M,2
GO,INDETERMINADA,OUTRO,"> 100",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,11
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,9
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,11
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
GO,PNEUMONIA,DOMICILIO,"> 100",F,14
GO,PNEUMONIA,DOMICILIO,"> 100",M,7
GO,PNEUMONIA,HOSPITAL,"> 100",F,61
GO,PNEUMONIA,HOSPITAL,"> 100",M,40
GO,PNEUMONIA,IGNORADO,"> 100",F,2
GO,PNEUMONIA,IGNORADO,"> 100",M,1
GO,PNEUMONIA,OUTRO,"> 100",F,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,12
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,8
GO,SEPTICEMIA,DOMICILIO,"> 100",F,2
GO,SEPTICEMIA,DOMICILIO,"> 100",M,1
GO,SEPTICEMIA,HOSPITAL,"> 100",F,15
GO,SEPTICEMIA,HOSPITAL,"> 100",M,11
GO,SEPTICEMIA,IGNORADO,"> 100",F,1
GO,SEPTICEMIA,IGNORADO,"> 100",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
MA,OUTRAS,DOMICILIO,"> 100",F,87
MA,OUTRAS,DOMICILIO,"> 100",M,65
MA,OUTRAS,HOSPITAL,"> 100",F,42
MA,OUTRAS,HOSPITAL,"> 100",M,32
MA,OUTRAS,OUTRO,"> 100",F,3
MA,OUTRAS,OUTRO,"> 100",M,1
MA,OUTRAS,POSTO_SAUDE,"> 100",M,1
MA,OUTRAS,VIA_PUBLICA,"> 100",F,1
MA,INDETERMINADA,DOMICILIO,"> 100",F,1
MA,INDETERMINADA,DOMICILIO,"> 100",M,1
MA,INDETERMINADA,HOSPITAL,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,5
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,8
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
MA,PNEUMONIA,DOMICILIO,"> 100",F,11
MA,PNEUMONIA,DOMICILIO,"> 100",M,9
MA,PNEUMONIA,HOSPITAL,"> 100",F,32
MA,PNEUMONIA,HOSPITAL,"> 100",M,12
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
MA,SEPTICEMIA,DOMICILIO,"> 100",F,2
MA,SEPTICEMIA,DOMICILIO,"> 100",M,3
MA,SEPTICEMIA,HOSPITAL,"> 100",F,10
MA,SEPTICEMIA,HOSPITAL,"> 100",M,7
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MG,OUTRAS,DOMICILIO,"> 100",F,386
MG,OUTRAS,DOMICILIO,"> 100",M,121
MG,OUTRAS,HOSPITAL,"> 100",F,265
MG,OUTRAS,HOSPITAL,"> 100",M,119
MG,OUTRAS,IGNORADO,"> 100",F,13
MG,OUTRAS,IGNORADO,"> 100",M,6
MG,OUTRAS,OUTRO,"> 100",F,11
MG,OUTRAS,OUTRO,"> 100",M,8
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,41
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,16
MG,OUTRAS,POSTO_SAUDE,"> 100",F,1
MG,OUTRAS,VIA_PUBLICA,"> 100",F,1
MG,OUTRAS,VIA_PUBLICA,"> 100",M,1
MG,INDETERMINADA,DOMICILIO,"> 100",F,5
MG,INDETERMINADA,DOMICILIO,"> 100",M,5
MG,INDETERMINADA,HOSPITAL,"> 100",F,6
MG,INDETERMINADA,HOSPITAL,"> 100",M,3
MG,INDETERMINADA,IGNORADO,"> 100",F,4
MG,INDETERMINADA,OUTRO,"> 100",M,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,35
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,14
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,66
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,33
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,5
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,8
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,7
MG,PNEUMONIA,DOMICILIO,"> 100",F,59
MG,PNEUMONIA,DOMICILIO,"> 100",M,24
MG,PNEUMONIA,HOSPITAL,"> 100",F,345
MG,PNEUMONIA,HOSPITAL,"> 100",M,183
MG,PNEUMONIA,IGNORADO,"> 100",F,9
MG,PNEUMONIA,IGNORADO,"> 100",M,7
MG,PNEUMONIA,OUTRO,"> 100",F,4
MG,PNEUMONIA,OUTRO,"> 100",M,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,28
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,14
MG,PNEUMONIA,VIA_PUBLICA,"> 100",F,1
MG,SEPTICEMIA,DOMICILIO,"> 100",F,15
MG,SEPTICEMIA,DOMICILIO,"> 100",M,9
MG,SEPTICEMIA,HOSPITAL,"> 100",F,152
MG,SEPTICEMIA,HOSPITAL,"> 100",M,60
MG,SEPTICEMIA,IGNORADO,"> 100",F,1
MG,SEPTICEMIA,IGNORADO,"> 100",M,5
MG,SEPTICEMIA,OUTRO,"> 100",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,12
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
MG,SRAG,DOMICILIO,"> 100",F,1
MG,SRAG,DOMICILIO,"> 100",M,1
MS,OUTRAS,DOMICILIO,"> 100",F,35
MS,OUTRAS,DOMICILIO,"> 100",M,16
MS,OUTRAS,HOSPITAL,"> 100",F,35
MS,OUTRAS,HOSPITAL,"> 100",M,17
MS,OUTRAS,OUTRO,"> 100",F,1
MS,OUTRAS,OUTRO,"> 100",M,1
MS,OUTRAS,VIA_PUBLICA,"> 100",M,1
MS,INDETERMINADA,DOMICILIO,"> 100",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,7
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,10
MS,PNEUMONIA,DOMICILIO,"> 100",F,6
MS,PNEUMONIA,DOMICILIO,"> 100",M,2
MS,PNEUMONIA,HOSPITAL,"> 100",F,46
MS,PNEUMONIA,HOSPITAL,"> 100",M,27
MS,PNEUMONIA,POSTO_SAUDE,"> 100",F,1
MS,PNEUMONIA,POSTO_SAUDE,"> 100",M,1
MS,SEPTICEMIA,DOMICILIO,"> 100",F,3
MS,SEPTICEMIA,HOSPITAL,"> 100",F,10
MS,SEPTICEMIA,HOSPITAL,"> 100",M,8
MS,SRAG,HOSPITAL,"> 100",F,1
MT,OUTRAS,DOMICILIO,"> 100",F,14
MT,OUTRAS,DOMICILIO,"> 100",M,9
MT,OUTRAS,HOSPITAL,"> 100",F,9
MT,OUTRAS,HOSPITAL,"> 100",I,1
MT,OUTRAS,HOSPITAL,"> 100",M,8
MT,OUTRAS,IGNORADO,"> 100",F,53
MT,OUTRAS,IGNORADO,"> 100",M,18
MT,OUTRAS,OUTRO,"> 100",F,1
MT,OUTRAS,OUTRO,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,5
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,2
MT,PNEUMONIA,DOMICILIO,"> 100",F,3
MT,PNEUMONIA,HOSPITAL,"> 100",F,7
MT,PNEUMONIA,HOSPITAL,"> 100",M,7
MT,PNEUMONIA,IGNORADO,"> 100",M,1
MT,PNEUMONIA,OUTRO,"> 100",M,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
MT,SEPTICEMIA,HOSPITAL,"> 100",F,5
MT,SEPTICEMIA,HOSPITAL,"> 100",M,1
MT,SEPTICEMIA,IGNORADO,"> 100",F,1
MT,SRAG,HOSPITAL,"> 100",M,1
PA,OUTRAS,DOMICILIO,"> 100",F,76
PA,OUTRAS,DOMICILIO,"> 100",M,44
PA,OUTRAS,HOSPITAL,"> 100",F,40
PA,OUTRAS,HOSPITAL,"> 100",M,18
PA,OUTRAS,IGNORADO,"> 100",F,2
PA,OUTRAS,IGNORADO,"> 100",M,2
PA,OUTRAS,OUTRO,"> 100",F,7
PA,OUTRAS,OUTRO,"> 100",M,3
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,2
PA,OUTRAS,SAMU,"> 100",F,1
PA,OUTRAS,VIA_PUBLICA,"> 100",F,1
PA,INDETERMINADA,DOMICILIO,"> 100",F,3
PA,INDETERMINADA,DOMICILIO,"> 100",M,2
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,6
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,14
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,7
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,PNEUMONIA,DOMICILIO,"> 100",F,11
PA,PNEUMONIA,DOMICILIO,"> 100",M,6
PA,PNEUMONIA,HOSPITAL,"> 100",F,49
PA,PNEUMONIA,HOSPITAL,"> 100",M,24
PA,PNEUMONIA,IGNORADO,"> 100",F,1
PA,PNEUMONIA,OUTRO,"> 100",F,2
PA,PNEUMONIA,OUTRO,"> 100",M,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PA,SEPTICEMIA,DOMICILIO,"> 100",F,2
PA,SEPTICEMIA,HOSPITAL,"> 100",F,15
PA,SEPTICEMIA,HOSPITAL,"> 100",M,7
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SRAG,HOSPITAL,"> 100",F,2
PB,OUTRAS,DOMICILIO,"> 100",F,185
PB,OUTRAS,DOMICILIO,"> 100",M,99
PB,OUTRAS,HOSPITAL,"> 100",F,56
PB,OUTRAS,HOSPITAL,"> 100",M,47
PB,OUTRAS,IGNORADO,"> 100",F,2
PB,OUTRAS,OUTRO,"> 100",F,6
PB,OUTRAS,OUTRO,"> 100",M,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
PB,OUTRAS,VIA_PUBLICA,"> 100",F,1
PB,OUTRAS,VIA_PUBLICA,"> 100",M,1
PB,INDETERMINADA,DOMICILIO,"> 100",F,3
PB,INDETERMINADA,DOMICILIO,"> 100",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,23
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,12
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,16
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,10
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,PNEUMONIA,DOMICILIO,"> 100",F,31
PB,PNEUMONIA,DOMICILIO,"> 100",M,18
PB,PNEUMONIA,HOSPITAL,"> 100",F,85
PB,PNEUMONIA,HOSPITAL,"> 100",M,48
PB,PNEUMONIA,IGNORADO,"> 100",F,1
PB,PNEUMONIA,IGNORADO,"> 100",M,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,12
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,PNEUMONIA,VIA_PUBLICA,"> 100",M,1
PB,SEPTICEMIA,DOMICILIO,"> 100",F,10
PB,SEPTICEMIA,DOMICILIO,"> 100",M,4
PB,SEPTICEMIA,HOSPITAL,"> 100",F,34
PB,SEPTICEMIA,HOSPITAL,"> 100",M,23
PB,SEPTICEMIA,OUTRO,"> 100",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
